quarter_idx,split,strategy,score_col,topk,portfolio_return,benchmark_return,excess_return,turnover,holding_count
24,valid,hybrid_score_70_30_top10,hybrid_score_70_30,10,-9.420162510173158,-9.444570757478221,0.024408247305062858,1.0000000000000002,10
25,valid,hybrid_score_70_30_top10,hybrid_score_70_30,10,7.929505358607531,4.7276673056485645,3.2018380529589665,1.0000000000000002,10
26,test,hybrid_score_70_30_top10,hybrid_score_70_30,10,-11.815022271678602,-8.793030026774517,-3.0219922449040855,0.9000000000000002,10
27,test,hybrid_score_70_30_top10,hybrid_score_70_30,10,-4.160804773247838,4.427705195647978,-8.588509968895817,0.1,10
28,test,hybrid_score_70_30_top10,hybrid_score_70_30,10,6.255269369539097,8.714858581934497,-2.4595892123953993,1.0000000000000002,10
29,test,hybrid_score_70_30_top10,hybrid_score_70_30,10,-11.794086711577576,-0.4145420671977687,-11.379544644379807,1.0000000000000002,10
30,test,hybrid_score_70_30_top10,hybrid_score_70_30,10,-4.478496339530038,-1.2756732225217289,-3.202823117008309,1.0000000000000002,10
13,train,hybrid_score_70_30_top20,hybrid_score_70_30,20,-17.684821027045125,-7.914060610601374,-9.77076041644375,0.5000000000000001,20
14,train,hybrid_score_70_30_top20,hybrid_score_70_30,20,-4.266359751030999,-1.945782629963268,-2.320577121067731,0.6500000000000002,20
15,train,hybrid_score_70_30_top20,hybrid_score_70_30,20,7.502792483724945,5.373002977571485,2.12978950615346,0.6500000000000002,20
16,train,hybrid_score_70_30_top20,hybrid_score_70_30,20,1.1157570916320079,-1.5970844833882765,2.7128415750202843,1.0000000000000004,20
17,train,hybrid_score_70_30_top20,hybrid_score_70_30,20,22.69261544349922,8.62059914061964,14.07201630287958,1.0000000000000004,20
18,train,hybrid_score_70_30_top20,hybrid_score_70_30,20,16.58719154992795,13.312880684614123,3.2743108653138275,0.8500000000000004,20
19,train,hybrid_score_70_30_top20,hybrid_score_70_30,20,26.2316547796575,4.8096274712707405,21.42202730838676,1.0000000000000004,20
20,train,hybrid_score_70_30_top20,hybrid_score_70_30,20,-2.8833273041661354,0.0416997801260893,-2.925027084292225,1.0000000000000004,20
21,train,hybrid_score_70_30_top20,hybrid_score_70_30,20,33.9653910215072,13.191845569003988,20.773545452503214,1.0000000000000004,20
22,valid,hybrid_score_70_30_top20,hybrid_score_70_30,20,10.19362270515662,9.158055960388827,1.0355667447677934,0.6500000000000002,20
23,valid,hybrid_score_70_30_top20,hybrid_score_70_30,20,5.0656978044403775,14.597573182972084,-9.531875378531707,0.5000000000000001,20
24,valid,hybrid_score_70_30_top20,hybrid_score_70_30,20,-9.450559653453537,-9.444570757478221,-0.0059888959753156,1.0000000000000004,20
25,valid,hybrid_score_70_30_top20,hybrid_score_70_30,20,9.775601725228737,4.7276673056485645,5.047934419580173,0.8500000000000004,20
26,test,hybrid_score_70_30_top20,hybrid_score_70_30,20,-9.931264102861624,-8.793030026774517,-1.138234076087107,0.7500000000000003,20
27,test,hybrid_score_70_30_top20,hybrid_score_70_30,20,-2.6560013717476165,4.427705195647978,-7.083706567395595,0.24999999999999997,20
28,test,hybrid_score_70_30_top20,hybrid_score_70_30,20,9.681805921406642,8.714858581934497,0.9669473394721457,1.0000000000000004,20
29,test,hybrid_score_70_30_top20,hybrid_score_70_30,20,-6.5175291636321155,-0.4145420671977687,-6.1029870964343464,1.0000000000000004,20
30,test,hybrid_score_70_30_top20,hybrid_score_70_30,20,-4.824598968872838,-1.2756732225217289,-3.548925746351109,1.0000000000000004,20
