quarter_idx,split,stock_id,stock_name,future_return_1q,score,portfolio_rank,weight,strategy,score_col,topk
25,valid,000901.SZ,航天科技,-0.0021567311395132,0.9866573033707865,20,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,300204.SZ,舒泰神,-41.7787418655098,0.9859550561797753,21,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,002172.SZ,澳洋健康,-6.37755102040817,0.985252808988764,22,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,000823.SZ,超声电子,-3.76063217813899,0.9845505617977528,23,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,002519.SZ,银河电子,12.6262626262626,0.9838483146067416,24,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,600843.SH,上工申贝,0.744878957169459,0.9831460674157303,25,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,600071.SH,凤凰光学,-38.5677308024159,0.9824438202247191,26,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,002671.SZ,龙泉股份,-12.2137404580153,0.9817415730337079,27,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,300092.SZ,科新机电,-0.95182152148745,0.9810393258426966,28,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,300279.SZ,和晶科技,-16.5963431786217,0.9803370786516854,29,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
25,valid,600519.SH,贵州茅台,23.9991368946232,0.9796348314606742,30,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
26,test,600276.SH,恒瑞医药,-0.796897651005557,1.0,1,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
26,test,002304.SZ,洋河股份,-11.6973757677275,0.9992977528089888,2,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
26,test,002466.SZ,天齐锂业,-18.2410423452769,0.9985955056179775,3,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
26,test,000725.SZ,京东方A,-16.5816326530612,0.9978932584269663,4,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
26,test,000858.SZ,五粮液,-11.859375,0.9971910112359551,5,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
26,test,000568.SZ,泸州老窖,-0.759066023169841,0.9964887640449438,6,0.03333333333333333,pure_stagewise_score_top30,pure_stagewise_score,30
