experiment_id,preprocessing_method,winsorize_quantile,scaling_method,rolling_window,max_selected_features,selection_objective,refit_method,ridge_alpha,feature_corr_threshold,min_improvement,promethee_top_n,entropy_weight_method,preference_function,min_selected_count,sign_stability_threshold,hybrid_score_name,top_k,rank_smoothing,buffer_rule,train_rankic,valid_rankic,test_rankic,valid_icir,test_icir,valid_annualized_return,valid_sharpe,valid_alpha,valid_information_ratio,valid_max_drawdown,valid_turnover,valid_excess_win_rate,test_annualized_return,test_sharpe,test_alpha,test_information_ratio,test_max_drawdown,test_turnover,test_excess_win_rate,selected_as_final,reason,robust_valid_score
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,none,buffer,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.4291669912592939,1.9761868913490683,0.2586609480564359,0.567938148386883,-0.0485519573343613,0.9250000000000012,0.75,-0.0102116267565454,-0.0589676861055433,-0.0241142105381157,-0.1480557227089808,-0.0024130610371468,0.5200000000000004,0.6,False,,0.3251675423520679
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,50,none,none,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.4711564902253979,2.4667362795967893,0.2850540355017961,0.8144085346349055,-0.0303650887015861,0.9300000000000006,0.75,0.028214879466486,0.1648686709349146,0.0143941295006325,0.142386707989905,0.0,0.5480000000000003,0.8,False,,0.4142229591985099
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,prev_70_30,none,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.0371716251754414,0.325104429566874,0.0482081271646926,-0.3077977837376531,0.0,0.9625000000000004,0.5,-0.0089342221039421,-0.0533592803898396,-0.0222238084225106,-0.139231700544498,0.0,0.6300000000000002,0.6,False,,-0.057988634943067746
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,prev_70_30,buffer,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.0547148670520556,0.4512476462676593,0.0554248560286116,-0.2786482767835179,0.0,0.9500000000000004,0.5,0.0060757712641683,0.0406239402186435,-0.0066487126669903,-0.0479194809593831,-9.717273064591136e-05,0.5800000000000003,0.6,False,,-0.03629028448355398
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,prev_70_30,none,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.0862031997167482,0.6365966078301132,0.0654242128171214,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,-0.0287295824091773,-0.1698683693334481,-0.0431864103179293,-0.340052288793277,-0.0028011740030916,0.5800000000000003,0.4,False,,-0.025065936110300557
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,prev_70_30,buffer,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.0862031997167482,0.6365966078301132,0.0654242128171214,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,-0.0181547450456757,-0.1048845776800315,-0.0324856548477818,-0.2267485887618054,-0.0040657805032499,0.546666666666667,0.6,False,,-0.025065936110300557
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,50,prev_70_30,none,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.2253523160075257,2.319528579504971,0.1572650783585201,0.0648052421959379,-0.0104547147841468,0.9500000000000006,0.5,0.0063780288445862,0.0339105886467042,-0.0074956005880666,0.0005548403868745,0.0,0.5280000000000002,0.8,False,,0.12806390892350325
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,trailing2_60_40,none,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.07554208079774,0.8091228228242927,-0.0041883421239117,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,0.0190664339553645,0.1002360327516853,0.0047921137040351,0.0842437799780167,-0.006518705929301,0.6500000000000001,0.6,False,,-0.12258785576722726
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,trailing2_60_40,buffer,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.07554208079774,0.8091228228242927,-0.0041883421239117,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,-0.0117084722656198,-0.0645737123222191,-0.0254913374115657,-0.131731334242977,-0.006518705929301,0.5600000000000002,0.6,False,,-0.12258785576722726
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,trailing2_60_40,none,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.1911719108929594,1.375492126102087,0.0963780771419361,-0.0160181259888429,-0.0266660311337914,0.9333333333333346,0.5,0.0093622828645762,0.0547070255406354,-0.0053694792332016,0.0024886557096144,-0.0011486940241067,0.5466666666666669,0.8,False,,0.053112747718070355
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,trailing2_60_40,buffer,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.1921637443444719,1.3880144762872877,0.0980224136632513,-0.0131979558694193,-0.0266660311337915,0.8916666666666678,0.5,-0.0035988632492822,-0.0199595101175907,-0.0178927584293243,-0.0854425302252955,-0.0069487271134925,0.48,0.4,False,,0.0834656166066422
rb_024,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,10.0,0.9,0.002,,none,none,,,pure_stagewise_score,50,trailing2_60_40,none,-0.0826989424633489,0.1195563526180171,0.126761012721515,1.2717372199608712,0.927198414869468,0.1465802132321654,1.283020034304445,0.0582434255182252,-0.1767748635263942,-0.0237650983989811,0.8450000000000004,0.5,-0.0009502202969327,-0.0054200411108431,-0.0149056574059701,-0.0711040601645523,-0.0036061438377645,0.4320000000000002,0.6,False,,0.043438366537848896
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,none,none,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.490579777622413,1.8647388528708784,0.2764631041323919,0.6616378770381365,-0.0688705304156303,0.9500000000000004,0.75,0.0582902252476478,0.3217181285718862,0.0429803155197204,0.3557503608038725,0.0,0.6100000000000002,0.8,False,,0.33234166621740985
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,none,buffer,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.490579777622413,1.8647388528708784,0.2764631041323919,0.6616378770381365,-0.0688705304156303,0.9500000000000004,0.75,0.0268419097467234,0.1539380665400949,0.0122851797375105,0.1481942721939055,0.0,0.5500000000000002,0.6,False,,0.33234166621740985
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,none,none,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.4456051831897254,2.062164335016345,0.2640296566864974,0.6416667193346077,-0.0483623078649361,0.9583333333333346,0.75,0.0090568892132025,0.051240585313584,-0.0048548635771587,0.0074197512094432,0.0,0.606666666666667,0.6,False,,0.32504954664464897
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,none,buffer,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.4291669912592939,1.9761868913490683,0.2586609480564359,0.567938148386883,-0.0485519573343613,0.9250000000000012,0.75,-0.0102116267565454,-0.0589676861055433,-0.0241142105381157,-0.1480557227089808,-0.0024130610371468,0.5200000000000004,0.6,False,,0.3259933340139006
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,50,none,none,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.4711564902253979,2.4667362795967893,0.2850540355017961,0.8144085346349055,-0.0303650887015861,0.9300000000000006,0.75,0.028214879466486,0.1648686709349146,0.0143941295006325,0.142386707989905,0.0,0.5480000000000003,0.8,False,,0.4150487508603426
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,prev_70_30,none,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.0371716251754414,0.325104429566874,0.0482081271646926,-0.3077977837376531,0.0,0.9625000000000004,0.5,-0.0089342221039421,-0.0533592803898396,-0.0222238084225106,-0.139231700544498,0.0,0.6300000000000002,0.6,False,,-0.057162843281235026
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,prev_70_30,buffer,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.0547148670520556,0.4512476462676593,0.0554248560286116,-0.2786482767835179,0.0,0.9500000000000004,0.5,0.0060757712641683,0.0406239402186435,-0.0066487126669903,-0.0479194809593831,-9.717273064591136e-05,0.5800000000000003,0.6,False,,-0.03546449282172126
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,prev_70_30,none,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.0862031997167482,0.6365966078301132,0.0654242128171214,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,-0.0287295824091773,-0.1698683693334481,-0.0431864103179293,-0.340052288793277,-0.0028011740030916,0.5800000000000003,0.4,False,,-0.024240144448467837
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,prev_70_30,buffer,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.0862031997167482,0.6365966078301132,0.0654242128171214,-0.2247227840706974,-0.0144470229046425,0.9500000000000012,0.5,-0.0181547450456757,-0.1048845776800315,-0.0324856548477818,-0.2267485887618054,-0.0040657805032499,0.546666666666667,0.6,False,,-0.024240144448467837
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,50,prev_70_30,none,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.2253523160075257,2.319528579504971,0.1572650783585201,0.0648052421959379,-0.0104547147841468,0.9500000000000006,0.5,0.0063780288445862,0.0339105886467042,-0.0074956005880666,0.0005548403868745,0.0,0.5280000000000002,0.8,False,,0.12888970058533597
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,trailing2_60_40,none,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.07554208079774,0.8091228228242927,-0.0041883421239117,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,0.0190664339553645,0.1002360327516853,0.0047921137040351,0.0842437799780167,-0.006518705929301,0.6500000000000001,0.6,False,,-0.12176206410539454
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,20,trailing2_60_40,buffer,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.07554208079774,0.8091228228242927,-0.0041883421239117,-0.4627559721008786,-0.0333231850873457,0.9000000000000005,0.25,-0.0096135393733161,-0.0539052402354679,-0.0231413777287949,-0.1192939221234476,-0.006518705929301,0.5700000000000002,0.6,False,,-0.12176206410539454
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,trailing2_60_40,none,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.1911719108929594,1.375492126102087,0.0963780771419361,-0.0160181259888429,-0.0266660311337914,0.9333333333333346,0.5,0.0093622828645762,0.0547070255406354,-0.0053694792332016,0.0024886557096145,-0.0011486940241067,0.5466666666666669,0.8,False,,0.053938539379903075
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,30,trailing2_60_40,buffer,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.1981337948357406,1.441480857405643,0.1031634764524907,0.0040550446158256,-0.0266660311337915,0.8916666666666678,0.5,-0.0036159655696915,-0.0200554981980876,-0.0179089967668609,-0.0855829381655932,-0.0069487271134925,0.4933333333333333,0.4,False,,0.09293992942567844
rb_025,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,30.0,0.9,0.002,,none,none,,,pure_stagewise_score,50,trailing2_60_40,none,-0.0827494046385649,0.119592477710491,0.1268021731333758,1.2728935909977197,0.9269174655019148,0.1465802132321654,1.283020034304445,0.0582434255182252,-0.1767748635263942,-0.0237650983989811,0.8450000000000004,0.5,-0.0014762619633538,-0.0084246727743897,-0.0154605252334127,-0.0757164098258327,-0.0036061438377645,0.4360000000000002,0.6,False,,0.044264158199681616
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,none,none,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.3252093820693265,1.8982335293699104,0.2231860953645459,0.2914515340515152,-0.0265931275252987,0.6250000000000002,0.75,0.0968151108542834,0.5490821999758583,0.0790899316503326,0.643303814818006,0.0,0.8600000000000003,0.8,False,,-0.5960233049150955
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,none,buffer,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.3536738275387698,2.2753220997694847,0.2209268895014864,0.4581833173467584,-0.0265931275252986,0.5625000000000002,0.75,0.0930758146380716,0.5292046840198106,0.0757390899508071,0.6031872646770596,0.0,0.8400000000000004,0.6,False,,-0.5186075952590724
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,none,none,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.149372028593578,0.8270151823631572,0.0391087974516865,-0.1184021290345307,-0.0805046457120398,0.6166666666666674,0.5,0.0659517486318439,0.3638267224344658,0.0509074148045834,0.3661572366541727,0.0,0.8466666666666676,0.6,False,,-0.891478064184951
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,none,buffer,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.1867870914198903,0.982509221759059,0.0533317168474589,-0.0075359694791378,-0.0805046457120397,0.5666666666666673,0.5,0.0655788288765397,0.3618932223412666,0.0504776234532703,0.367722754725046,0.0,0.8333333333333343,0.6,False,,-0.8196234708087098
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,50,none,none,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.0788569836372212,0.3937379317589198,-0.0203466501472391,-0.2735392907146849,-0.0906480209123542,0.6250000000000004,0.5,0.0720606714321629,0.4146316688733801,0.0569080813164714,0.4221699467656221,0.0,0.8360000000000005,0.8,False,,-0.9943437493235355
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,prev_70_30,none,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.1749289301397305,0.7098450357772135,-0.0089736314226675,-0.0093346553974605,-0.1357627387169331,0.7750000000000005,0.5,0.0696318540361524,0.4575166044342031,0.0569005168828867,0.3428312732089559,0.0,0.7300000000000003,0.6,False,,-1.0578926721421056
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,prev_70_30,buffer,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.1898136059156716,0.7587553460969941,-0.0013857838412559,0.0479149970953351,-0.1357627387169331,0.7250000000000003,0.5,0.0519280214638051,0.344378299518105,0.0395081236377211,0.2547244352152427,0.0,0.7000000000000004,0.6,False,,-1.0042017362972566
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,prev_70_30,none,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.1247893290668291,0.5055498325555124,-0.0404224744738635,-0.1617552052116554,-0.1339497461496085,0.7166666666666675,0.25,0.0385120335291777,0.2364090466278755,0.0265888360920613,0.1673379481925925,0.0,0.7600000000000008,0.4,False,,-1.0805296335398236
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,prev_70_30,buffer,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.1334574767637621,0.543281617440205,-0.031144961485448,-0.1352480115844591,-0.1339497461496085,0.6666666666666674,0.25,0.0399336982360321,0.2440195899215798,0.0280506680905141,0.1737972534958709,0.0,0.7333333333333341,0.4,False,,-1.0321289451812778
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,50,prev_70_30,none,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.0289761383530056,0.1297259287900175,-0.101730637088047,-0.4446397833674901,-0.129509666349167,0.6650000000000005,0.25,0.0403249646301251,0.2504373811084321,0.0276171421015542,0.1954176853334482,0.0,0.7400000000000005,0.6,False,,-1.1628206504804486
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,trailing2_60_40,none,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.2468548677659843,0.8595949059191539,0.0052061594793884,0.3117016826161927,-0.1477437112548822,0.9000000000000004,0.75,0.1068136528193983,0.6278659159514367,0.0924552433952836,0.4764642034971112,0.0,0.6200000000000002,0.6,False,,-1.0659469342612822
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,trailing2_60_40,buffer,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.2115723123061503,0.7733399159955584,-0.0097787281983036,0.1589839684969062,-0.1477437112548821,0.8625000000000004,0.5,0.106325331183199,0.7190813747196662,0.0908628075310294,0.5948873034451241,0.0,0.5700000000000002,0.6,False,,-1.0886620802773566
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,trailing2_60_40,none,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.1687568194556452,0.6518510726998051,-0.0336787601563735,-0.0245926776974761,-0.1425733190130997,0.8166666666666674,0.25,0.0836198380312931,0.5051108956470322,0.0692712332456637,0.4372525243525381,0.0,0.5666666666666671,0.6,False,,-1.1173156541633347
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,trailing2_60_40,buffer,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.1535407281717296,0.6095281833672921,-0.039221212065793,-0.0901791460314074,-0.1425733190130996,0.7916666666666674,0.25,0.0923959895791592,0.5670408744993377,0.0776313642246204,0.4862899601224858,0.0,0.5200000000000004,0.6,False,,-1.120220078657515
rb_026,window_median,0.05,quarter_rank,12,6,residual_correlation,OLS,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,50,trailing2_60_40,none,-0.1047018014708905,0.0221715644171857,0.0366470950302103,0.2061477880772572,0.1825704979679114,0.1802517669431795,0.7803264603496292,0.0040953124366196,-0.0041468981436957,-0.115493667606783,0.7750000000000006,0.25,0.0558391602500942,0.3387049623878357,0.0424476115612512,0.293646095301419,0.0,0.5480000000000004,0.6,False,,-1.0303093745280087
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,none,none,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.3252093820693265,1.8982335293699104,0.2231860953645459,0.2914515340515152,-0.0265931275252987,0.6250000000000002,0.75,0.0968151108542834,0.5490821999758583,0.0790899316503326,0.643303814818006,0.0,0.8600000000000003,0.8,False,,-0.5960233049150955
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,none,buffer,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.3536738275387698,2.2753220997694847,0.2209268895014864,0.4581833173467584,-0.0265931275252986,0.5625000000000002,0.75,0.0930758146380716,0.5292046840198106,0.0757390899508071,0.6031872646770596,0.0,0.8400000000000004,0.6,False,,-0.5186075952590724
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,none,none,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.149372028593578,0.8270151823631572,0.0391087974516865,-0.1184021290345307,-0.0805046457120398,0.6166666666666674,0.5,0.0659517486318439,0.3638267224344658,0.0509074148045834,0.3661572366541727,0.0,0.8466666666666676,0.6,False,,-0.891478064184951
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,none,buffer,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.1867870914198903,0.982509221759059,0.0533317168474589,-0.0075359694791378,-0.0805046457120397,0.5666666666666673,0.5,0.0655788288765397,0.3618932223412666,0.0504776234532703,0.367722754725046,0.0,0.8333333333333343,0.6,False,,-0.8196234708087098
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,50,none,none,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.0788569836372212,0.3937379317589198,-0.0203466501472391,-0.2735392907146849,-0.0906480209123542,0.6250000000000004,0.5,0.0720606714321629,0.4146316688733801,0.0569080813164714,0.4221699467656221,0.0,0.8360000000000005,0.8,False,,-0.9943437493235355
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,prev_70_30,none,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.1749289301397305,0.7098450357772135,-0.0089736314226675,-0.0093346553974605,-0.1357627387169331,0.7750000000000005,0.5,0.0696318540361524,0.4575166044342031,0.0569005168828867,0.3428312732089559,0.0,0.7300000000000003,0.6,False,,-1.0578926721421056
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,prev_70_30,buffer,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.1898136059156716,0.7587553460969941,-0.0013857838412559,0.0479149970953351,-0.1357627387169331,0.7250000000000003,0.5,0.0519280214638051,0.344378299518105,0.0395081236377211,0.2547244352152427,0.0,0.7000000000000004,0.6,False,,-1.0042017362972566
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,prev_70_30,none,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.1247893290668291,0.5055498325555124,-0.0404224744738635,-0.1617552052116554,-0.1339497461496085,0.7166666666666675,0.25,0.0385120335291777,0.2364090466278755,0.0265888360920613,0.1673379481925925,0.0,0.7600000000000008,0.4,False,,-1.0805296335398236
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,prev_70_30,buffer,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.1334574767637621,0.543281617440205,-0.031144961485448,-0.1352480115844591,-0.1339497461496085,0.6666666666666674,0.25,0.0399336982360321,0.2440195899215798,0.0280506680905141,0.1737972534958709,0.0,0.7333333333333341,0.4,False,,-1.0321289451812778
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,50,prev_70_30,none,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.0289761383530056,0.1297259287900175,-0.101730637088047,-0.4446397833674901,-0.129509666349167,0.6650000000000005,0.25,0.0403249646301251,0.2504373811084321,0.0276171421015542,0.1954176853334482,0.0,0.7400000000000005,0.6,False,,-1.1628206504804486
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,trailing2_60_40,none,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.2468548677659843,0.8595949059191539,0.0052061594793884,0.3117016826161927,-0.1477437112548822,0.9000000000000004,0.75,0.1068136528193983,0.6278659159514367,0.0924552433952836,0.4764642034971112,0.0,0.6200000000000002,0.6,False,,-1.0659469342612822
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,20,trailing2_60_40,buffer,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.2115723123061503,0.7733399159955584,-0.0097787281983036,0.1589839684969062,-0.1477437112548821,0.8625000000000004,0.5,0.106325331183199,0.7190813747196662,0.0908628075310294,0.5948873034451241,0.0,0.5700000000000002,0.6,False,,-1.0886620802773566
rb_027,window_median,0.05,quarter_rank,12,6,residual_correlation,Ridge,1.0,0.9,0.005,,none,none,,,pure_stagewise_score,30,trailing2_60_40,none,-0.1047012755351209,0.0221715644171857,0.0366475737749182,0.2061477880772572,0.1825725756521928,0.1687568194556452,0.6518510726998051,-0.0336787601563735,-0.0245926776974761,-0.1425733190130997,0.8166666666666674,0.25,0.0836198380312931,0.5051108956470322,0.0692712332456637,0.4372525243525381,0.0,0.5666666666666671,0.6,False,,-1.1173156541633347
