quarter_idx,split,stock_id,stock_name,future_return_1q,score,portfolio_rank,weight,strategy,score_col,topk,buffer_rule
22,valid,002487.SZ,大金重工,219.25630810093,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,600408.SH,安泰集团,8.94736842105262,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,002543.SZ,万和电气,10.8254397834912,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,600802.SH,福建水泥,11.5669837705909,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,000589.SZ,贵州轮胎,-1.24777183600714,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,002270.SZ,华明装备,63.9065817409767,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,002469.SZ,三维化学,9.87202925045705,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,002457.SZ,青龙管业,-16.6485310119695,0.9894662921348316,16,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,600470.SH,六国化工,69.0082644628099,0.9887640449438202,17,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,603111.SH,康尼机电,7.5356415478615,0.988061797752809,18,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,000756.SZ,新华制药,-7.32198507134344,0.9873595505617978,19,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
22,valid,002452.SZ,长高电新,29.6500920810313,0.9866573033707864,20,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,000670.SZ,盈方微,0.0,1.0,1,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,600361.SH,创新新材,7.27611940298507,0.9992977528089888,2,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,600961.SH,株冶集团,1.63934426229508,0.9985955056179776,3,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,600408.SH,安泰集团,-7.5187969924812,0.9978932584269664,4,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,600860.SH,京城股份,224.013157894737,0.9971910112359552,5,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,000820.SZ,神雾节能,-2.58620689655171,0.9964887640449438,6,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,600421.SH,华嵘控股,20.503144654088,0.9957865168539326,7,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,002443.SZ,金洲管道,37.3263888888889,0.9950842696629212,8,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,002290.SZ,禾盛新材,-6.98529411764707,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,600818.SH,中路股份,4.45246690734054,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,002490.SZ,ST墨龙,22.7956989247312,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,000529.SZ,广弘控股,14.963503649635,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,600493.SH,凤竹纺织,23.7322515212982,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,002105.SZ,信隆健康,22.2766217870257,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,002501.SZ,利源股份,-8.21917808219178,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,002420.SZ,毅昌科技,29.6686746987952,0.9894662921348316,16,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,000589.SZ,贵州轮胎,12.4314442413163,0.985252808988764,17,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,002098.SZ,浔兴股份,10.0323624595469,0.9831460674157304,18,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,600802.SH,福建水泥,-1.06666666666667,0.9824438202247192,19,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
23,valid,600470.SH,六国化工,-8.27943078913326,0.9796348314606742,20,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,600213.SH,*ST亚星,-11.4421930870083,1.0,1,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002175.SZ,东方智造,23.9837398373984,0.9992977528089888,2,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002076.SZ,星光股份,-21.0810810810811,0.9985955056179776,3,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002150.SZ,通润装备,2.34741784037558,0.9978932584269664,4,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002144.SZ,宏达高科,4.55445544554456,0.9971910112359552,5,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,000619.SZ,海螺新材,15.0190114068441,0.9964887640449438,6,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002427.SZ,尤夫股份,42.2794117647059,0.9957865168539326,7,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002295.SZ,精艺股份,-0.998573466476449,0.9950842696629212,8,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,600493.SH,凤竹纺织,2.14876033057851,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002687.SZ,乔治白,-10.0719424460432,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002574.SZ,明牌珠宝,4.08163265306123,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,603889.SH,新澳股份,-1.80623973727422,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,600356.SH,恒丰纸业,-5.80808080808082,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002494.SZ,华斯股份,-0.215517241379304,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002193.SZ,如意集团,2.55183413078151,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,600191.SH,华资实业,28.3746556473829,0.9894662921348316,16,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002394.SZ,联发股份,-3.52369380315919,0.9887640449438202,17,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002457.SZ,青龙管业,26.2967430639325,0.988061797752809,18,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,002098.SZ,浔兴股份,4.22740524781342,0.9831460674157304,19,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
24,valid,600802.SH,福建水泥,8.42391304347827,0.981741573033708,20,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,000792.SZ,盐湖股份,-6.52106084243368,0.9996488764044944,1,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,300122.SZ,智飞生物,-19.5579710144927,0.9996488764044944,2,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,600809.SH,山西汾酒,34.4807179344146,0.9985955056179776,3,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,600111.SH,北方稀土,-7.03537428235302,0.9978932584269664,4,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,002709.SZ,天赐材料,30.1191631838209,0.9971910112359552,5,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,002460.SZ,赣锋锂业,19.6106821106821,0.9964887640449438,6,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,002466.SZ,天齐锂业,51.62191714251,0.9957865168539326,7,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,600438.SH,通威股份,40.1486295305927,0.9950842696629212,8,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,000568.SZ,泸州老窖,37.9090451418023,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,600132.SH,重庆啤酒,48.1519625422022,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,600519.SH,贵州茅台,23.9991368946232,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,600096.SH,云天化,16.1623616236162,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,002049.SZ,紫光国微,-7.9743888242142,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,603288.SH,海天味业,18.6866689503085,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,300390.SZ,天华新能,18.2199377789801,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,600779.SH,水井坊,14.8138957816377,0.9894662921348316,16,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,002415.SZ,海康威视,-6.91510572503767,0.9887640449438202,17,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,600436.SH,片仔癀,15.4839753965685,0.988061797752809,18,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,000858.SZ,五粮液,37.4389343825704,0.9873595505617978,19,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
25,valid,000661.SZ,长春高新,43.4653635077688,0.9866573033707864,20,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,600585.SH,海螺水泥,-16.8782458165032,1.0,1,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,000877.SZ,天山股份,-27.3098937040065,0.9992977528089888,2,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,000932.SZ,华菱钢铁,-19.8428290766208,0.9985955056179776,3,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,600177.SH,雅戈尔,-4.9624060150376,0.9978932584269664,4,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,000725.SZ,京东方A,-16.5816326530612,0.9971910112359552,5,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,601233.SH,桐昆股份,-12.7812342729924,0.9964887640449438,6,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,600019.SH,宝钢股份,-12.0401439194274,0.9957865168539326,7,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,000959.SZ,首钢股份,-24.1573185942776,0.9950842696629212,8,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,600741.SH,华域汽车,-27.1522000351467,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,000425.SZ,徐工机械,-12.6965364095577,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,002532.SZ,天山铝业,8.81458966565352,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,600104.SH,上汽集团,-16.9388204144045,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,600282.SH,南钢股份,-13.3333333333333,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,600362.SH,江西铜业,-12.0913897537127,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,002432.SZ,九安医疗,-26.7318388673521,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,000825.SZ,太钢不锈,-17.8308823529412,0.9894662921348316,16,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,000830.SZ,鲁西化工,-14.9224563463559,0.9887640449438202,17,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,600219.SH,南山铝业,-18.8679245283019,0.988061797752809,18,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,601766.SH,中国中车,-6.35450398190529,0.9873595505617978,19,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
26,test,600782.SH,新钢股份,-24.8046875,0.9866573033707864,20,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,000932.SZ,华菱钢铁,16.0493827160494,1.0,1,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,002432.SZ,九安医疗,16.1854967037963,0.9992977528089888,2,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,600177.SH,雅戈尔,0.476190476190474,0.9985955056179776,3,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,600585.SH,海螺水泥,-2.59694059053718,0.9978932584269664,4,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,000425.SZ,徐工机械,13.4228187919463,0.9971910112359552,5,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,600741.SH,华域汽车,3.77245508982036,0.9964887640449438,6,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,000401.SZ,冀东水泥,-0.603864734299497,0.9957865168539326,7,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,600362.SH,江西铜业,15.2777777777778,0.9950842696629212,8,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,000960.SZ,锡业股份,13.8933764135703,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,601233.SH,桐昆股份,7.11638250555968,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,600219.SH,南山铝业,10.1010101010101,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,600282.SH,南钢股份,15.3846153846154,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,000830.SZ,鲁西化工,-2.44094488188975,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,600104.SH,上汽集团,0.981079187105816,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,600801.SH,华新水泥,-8.91210817455438,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,000877.SZ,天山股份,-2.29357798165138,0.9887640449438202,16,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,000959.SZ,首钢股份,6.79886685552409,0.988061797752809,17,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,000725.SZ,京东方A,4.32098765432096,0.9859550561797752,18,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,600019.SH,宝钢股份,11.7463630474663,0.985252808988764,19,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
27,test,601766.SH,中国中车,9.1880341880342,0.9810393258426966,20,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,000932.SZ,华菱钢铁,18.5106382978723,1.0,1,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600741.SH,华域汽车,-3.40450086555107,0.9992977528089888,2,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600177.SH,雅戈尔,3.00157977883095,0.9985955056179776,3,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600585.SH,海螺水泥,3.17750182615049,0.9978932584269664,4,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,002432.SZ,九安医疗,-13.5785560555664,0.9971910112359552,5,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600019.SH,宝钢股份,11.6279069767442,0.9964887640449438,6,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600104.SH,上汽集团,-0.346981263011803,0.9957865168539326,7,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,601766.SH,中国中车,19.7651663405088,0.9950842696629212,8,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600362.SH,江西铜业,13.5398737808376,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600219.SH,南山铝业,3.6697247706422,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600089.SH,特变电工,8.11752988047809,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600740.SH,山西焦化,2.40295748613679,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600352.SH,浙江龙盛,3.73737373737373,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,000425.SZ,徐工机械,36.6863905325444,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,000877.SZ,天山股份,3.9906103286385,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,601216.SH,君正集团,13.2832080200501,0.9894662921348316,16,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600282.SH,南钢股份,23.4920634920635,0.988061797752809,17,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,000830.SZ,鲁西化工,10.1694915254237,0.9866573033707864,18,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,000725.SZ,京东方A,31.3609467455622,0.985252808988764,19,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
28,test,600801.SH,华新水泥,4.92577597840755,0.9810393258426966,20,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,000932.SZ,华菱钢铁,-6.09334681594776,1.0,1,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600741.SH,华域汽车,11.0042092603728,0.9992977528089888,2,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600177.SH,雅戈尔,5.0199139344453,0.9985955056179776,3,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600362.SH,江西铜业,-2.86591606960082,0.9978932584269664,4,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,603077.SH,和邦生物,-16.8460088640684,0.9971910112359552,5,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600585.SH,海螺水泥,-10.3146516950079,0.9964887640449438,6,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600352.SH,浙江龙盛,-9.22330097087379,0.9957865168539326,7,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600219.SH,南山铝业,-9.47909793547223,0.9950842696629212,8,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600282.SH,南钢股份,-4.9868752883977,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,002432.SZ,九安医疗,-15.237232808797,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600019.SH,宝钢股份,-7.62112524097347,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600104.SH,上汽集团,-0.561403508771929,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600740.SH,山西焦化,-3.0478779464725,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600582.SH,天地科技,13.7374683453275,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,601766.SH,中国中车,9.61214165261384,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,000623.SZ,吉林敖东,5.45693622616699,0.9894662921348316,16,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,000630.SZ,铜陵有色,-7.82606879388502,0.9887640449438202,17,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,601216.SH,君正集团,-9.55959078833796,0.988061797752809,18,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,600089.SH,特变电工,2.57708237459733,0.9866573033707864,19,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
29,test,000830.SZ,鲁西化工,-19.2042846212701,0.9838483146067416,20,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,000529.SZ,广弘控股,6.5390749601276,1.0,1,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,300121.SZ,阳谷华泰,5.45454545454545,0.9992977528089888,2,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,300230.SZ,永利股份,11.3960113960114,0.9985955056179776,3,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,002022.SZ,科华生物,-13.5446685878963,0.9978932584269664,4,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,000726.SZ,鲁泰A,1.35135135135136,0.9971910112359552,5,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,600356.SH,恒丰纸业,2.07522697795073,0.9964887640449438,6,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,002443.SZ,金洲管道,6.0623514968829,0.9957865168539326,7,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,000731.SZ,四川美丰,-6.09843997162351,0.9950842696629212,8,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,002144.SZ,宏达高科,5.8128973660309,0.99438202247191,9,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,002394.SZ,联发股份,4.30107526881722,0.9936797752808988,10,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,000055.SZ,方大集团,3.44086021505374,0.9929775280898876,11,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,000822.SZ,山东海化,-2.38095238095239,0.9922752808988764,12,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,000570.SZ,苏常柴A,9.24855491329479,0.9915730337078652,13,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,300196.SZ,长海股份,-1.31868131868133,0.990870786516854,14,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
30,test,002662.SZ,京威股份,4.83383685800605,0.9901685393258428,15,0.05,robust__pure_stagewise_score__none_top20_buffer,robust__pure_stagewise_score__none,20,buffer
