quarter_idx,stock_id,stock_name,promethee_phi_plus,promethee_phi_minus,promethee_net_flow,promethee_rank,preference_function
13,000576.SZ,甘化科工,0.0716137141166529,0.1494293374771108,-0.07781562336045789,911.0,linear
13,000581.SZ,威孚高科,0.03775493660972975,0.1840140939485061,-0.14625915733877634,1197.0,linear
13,000586.SZ,汇源通信,0.4343294792113023,0.08085881844483482,0.3534706607664675,48.0,linear
13,000589.SZ,贵州轮胎,0.037984447207892125,0.1915544982466894,-0.15357005103879728,1222.0,linear
13,000590.SZ,启迪药业,0.5251273255865503,0.04235983742563576,0.4827674881609145,16.0,linear
13,000595.SZ,宝塔实业,0.30796204989470544,0.09377671397085469,0.21418533592385075,148.0,linear
13,000596.SZ,古井贡酒,0.5051087465128702,0.1885405122050648,0.3165682343078054,69.0,linear
13,000597.SZ,东北制药,0.14565094971279863,0.09102705506457334,0.054623894648225285,429.0,linear
13,000599.SZ,青岛双星,0.04213907787985187,0.21645111030103975,-0.17431203242118787,1292.0,linear
13,000612.SZ,焦作万方,0.12738180719521264,0.25586600612876964,-0.128484198933557,1129.0,linear
13,000619.SZ,海螺新材,0.04366240131677017,0.21504730976544897,-0.17138490844867882,1284.0,linear
13,000622.SZ,*ST恒立,0.43583497326864357,0.1530179890315055,0.2828169842371381,91.0,linear
13,000623.SZ,吉林敖东,0.1972078018063346,0.130735121661539,0.0664726801447956,406.0,linear
13,000625.SZ,长安汽车,0.0878560698550179,0.2424749812635745,-0.1546189114085566,1228.0,linear
13,000629.SZ,钒钛股份,0.11851005038444962,0.36345364155172444,-0.24494359116727482,1399.0,linear
13,000630.SZ,铜陵有色,0.021467735196788865,0.2516820745225976,-0.23021433932580876,1390.0,linear
13,000633.SZ,合金投资,0.47099386626274176,0.07022993003478854,0.4007639362279532,34.0,linear
13,000635.SZ,英力特,0.04635743092703977,0.19649546115113786,-0.1501380302240981,1213.0,linear
13,000636.SZ,风华高科,0.13047467188905315,0.153715050474719,-0.023240378585665855,690.0,linear
13,000639.SZ,西王食品,0.10382815043360287,0.1172278790197527,-0.013399728586149837,646.0,linear
13,000650.SZ,仁和药业,0.13789686160790074,0.12188614705262124,0.0160107145552795,542.0,linear
13,000651.SZ,格力电器,0.09160761693605239,0.302886597682612,-0.2112789807465596,1368.0,linear
13,000657.SZ,中钨高新,0.041515608919049936,0.14750871872196897,-0.10599310980291904,1036.0,linear
13,000659.SZ,珠海中富,0.29476162915231063,0.10156473224386373,0.1931968969084469,167.0,linear
13,000661.SZ,长春高新,0.5715277247033004,0.1743258377615549,0.39720188694174546,36.0,linear
13,000663.SZ,永安林业,0.34167972314256795,0.19955219145737474,0.1421275316851932,229.0,linear
13,000670.SZ,盈方微,0.7410693296416576,0.15219346392392907,0.5888758657177285,5.0,linear
13,000672.SZ,上峰水泥,0.16173717142115132,0.3161396837508795,-0.15440251232972815,1226.0,linear
13,000677.SZ,恒天海龙,0.44237833990169584,0.11798596911784569,0.32439237078385014,61.0,linear
13,000678.SZ,襄阳轴承,0.1146433219850165,0.16814788027809102,-0.05350455829307452,810.0,linear
13,000680.SZ,山推股份,0.03980347952601378,0.16881152573744304,-0.12900804621142925,1132.0,linear
13,000683.SZ,远兴能源,0.13213255776515567,0.14327068405906238,-0.011138126293906703,634.0,linear
13,000691.SZ,亚太实业,0.4209628501020131,0.17808898827097303,0.2428738618310401,115.0,linear
13,000695.SZ,滨海能源,0.2749702869862095,0.14811393321735106,0.12685635376885845,261.0,linear
13,000698.SZ,沈阳化工,0.04290041585211095,0.24640757208651387,-0.2035071562344029,1358.0,linear
13,000700.SZ,模塑科技,0.044475374425305664,0.16666024816693714,-0.12218487374163148,1109.0,linear
13,000702.SZ,正虹科技,0.06927877807461531,0.16784348442925562,-0.0985647063546403,1006.0,linear
13,000703.SZ,恒逸石化,0.012737733619593187,0.27240232459598324,-0.25966459097639005,1406.0,linear
13,000707.SZ,双环科技,0.3878998936169614,0.43959391082641625,-0.05169401720945482,802.0,linear
13,000708.SZ,中信特钢,0.016517159966517956,0.21424509033069725,-0.1977279303641793,1347.0,linear
13,000709.SZ,河钢股份,0.020676184602457185,0.25939635680432066,-0.23872017220186348,1396.0,linear
13,000716.SZ,黑芝麻,0.0465124106220425,0.16002884424922187,-0.11351643362717936,1075.0,linear
13,000717.SZ,中南股份,0.013362311937213876,0.3971599493498542,-0.38379763741264034,1420.0,linear
13,000723.SZ,美锦能源,0.21091232896626472,0.24701383054358034,-0.03610150157731562,736.0,linear
13,000725.SZ,京东方A,0.03915333775503609,0.20909453820560503,-0.16994120045056893,1277.0,linear
13,000726.SZ,鲁泰A,0.07215836494237314,0.1475031484633349,-0.07534478352096176,904.0,linear
13,000727.SZ,冠捷科技,0.13379565096286455,0.26186559647592744,-0.1280699455130629,1128.0,linear
13,000729.SZ,燕京啤酒,0.13679464321097906,0.1266972515518017,0.010097391659177363,560.0,linear
13,000731.SZ,四川美丰,0.05004736054639472,0.145882596042723,-0.09583523549632827,996.0,linear
13,000733.SZ,振华科技,0.07809477665980803,0.12324378660077888,-0.04514900994097085,772.0,linear
13,000737.SZ,北方铜业,0.29354188396070524,0.3251592356173225,-0.031617351656617276,722.0,linear
13,000738.SZ,航发控制,0.09534691112494492,0.10327164086712053,-0.007924729742175604,618.0,linear
13,000739.SZ,普洛药业,0.13802338360287078,0.09962978682955351,0.03839359677331727,471.0,linear
13,000751.SZ,锌业股份,0.035533287157083884,0.20121839541862283,-0.16568510826153893,1268.0,linear
13,000756.SZ,新华制药,0.08219193568104077,0.12266282434760073,-0.04047088866655996,757.0,linear
13,000761.SZ,本钢板材,0.0227498045269134,0.2373484448353252,-0.2145986403084118,1371.0,linear
13,000766.SZ,通化金马,0.20281400786057804,0.08344769958216401,0.11936630827841403,276.0,linear
13,000768.SZ,中航西飞,0.03574415682749511,0.2389964890695719,-0.20325233224207678,1356.0,linear
13,000777.SZ,中核科技,0.10541948062164291,0.11349677262736026,-0.008077292005717343,619.0,linear
13,000778.SZ,新兴铸管,0.021564079261115605,0.21012871267588254,-0.18856463341476692,1330.0,linear
13,000782.SZ,恒申新材,0.035531434413654216,0.19689527401556065,-0.16136383960190642,1251.0,linear
13,000786.SZ,北新建材,0.09063588046498071,0.17603183370489928,-0.08539595323991857,944.0,linear
13,000788.SZ,北大医药,0.17947601383155684,0.07127285478180753,0.10820315904974931,308.0,linear
13,000789.SZ,万年青,0.07724878429099223,0.2425028564950893,-0.16525407220409705,1266.0,linear
13,000790.SZ,华神科技,0.2401724922948781,0.05454491714145779,0.18562757515342032,181.0,linear
13,000792.SZ,盐湖股份,0.2817694413154932,0.1467384035527883,0.1350310377627049,242.0,linear
13,000795.SZ,英洛华,0.049167549696571715,0.12148217167207256,-0.07231462197550084,890.0,linear
13,000799.SZ,酒鬼酒,0.2478772716488019,0.0617369415995921,0.18614033004920982,180.0,linear
13,000800.SZ,一汽解放,0.04487698690437372,0.15210702958982092,-0.1072300426854472,1040.0,linear
13,000801.SZ,四川九洲,0.05376705124671359,0.12267767435478025,-0.06891062310806666,873.0,linear
13,000807.SZ,云铝股份,0.18441904420408692,0.2012160340163152,-0.01679698981222827,658.0,linear
13,000810.SZ,创维数字,0.08358290010736702,0.1403031312628281,-0.05672023115546107,822.0,linear
13,000811.SZ,冰轮环境,0.06899395860782026,0.14696980406782406,-0.0779758454600038,913.0,linear
13,000812.SZ,陕西金叶,0.10954454342905945,0.09120420347712752,0.018340339951931933,531.0,linear
13,000813.SZ,德展健康,0.4122871012961987,0.11993284475175098,0.29235425654444774,81.0,linear
13,000815.SZ,美利云,0.051341546461883346,0.15403942355700925,-0.1026978770951259,1021.0,linear
13,000816.SZ,智慧农业,0.035460540307793935,0.19553521020906112,-0.16007466990126717,1246.0,linear
13,000818.SZ,航锦科技,0.0752622314658269,0.16995775987863176,-0.09469552841280486,990.0,linear
13,000819.SZ,岳阳兴长,0.09195598335367043,0.16462603216543908,-0.07267004881176865,893.0,linear
13,000820.SZ,神雾节能,0.5908761885029105,0.026840016921549654,0.5640361715813608,8.0,linear
13,000821.SZ,京山轻机,0.04882777502940394,0.13708968237356128,-0.08826190734415734,957.0,linear
13,000822.SZ,山东海化,0.026645693578152618,0.1910095388363654,-0.1643638452582128,1265.0,linear
13,000823.SZ,超声电子,0.03423698997943245,0.15426066693214965,-0.1200236769527172,1094.0,linear
13,000825.SZ,太钢不锈,0.01310883425507232,0.25243983662704744,-0.23933100237197513,1397.0,linear
13,000830.SZ,鲁西化工,0.04585283948576177,0.24198440460429577,-0.196131565118534,1344.0,linear
13,000831.SZ,中国稀土,0.24860433160386913,0.12270503622976356,0.12589929537410557,264.0,linear
13,000836.SZ,ST富通(退市),0.10917075602604515,0.12865300302267882,-0.019482246996633673,672.0,linear
13,000837.SZ,秦川机床,0.1435852532900448,0.1640226232740423,-0.020437369983997505,679.0,linear
13,000848.SZ,承德露露,0.2572999440681548,0.1291950206232681,0.12810492344488672,256.0,linear
13,000850.SZ,华茂股份,0.020551222441184465,0.20711096280493282,-0.18655974036374837,1324.0,linear
13,000852.SZ,石化机械,0.054338005130822306,0.12495450013178629,-0.07061649500096398,879.0,linear
13,000856.SZ,冀东装备,0.4204249595863079,0.1671516634600298,0.2532732961262781,107.0,linear
13,000858.SZ,五粮液,0.3739316978356234,0.18719039702564869,0.18674130080997473,177.0,linear
13,000859.SZ,国风新材,0.04329943553668626,0.1622802113411898,-0.11898077580450354,1090.0,linear
13,000860.SZ,顺鑫农业,0.2523063442101423,0.11849718949101162,0.13380915471913069,245.0,linear
13,000868.SZ,安凯客车,0.3443816704515627,0.1597844483477438,0.1845972221038189,184.0,linear
13,000869.SZ,张裕A,0.1854516120456707,0.08877677582486365,0.09667483622080705,344.0,linear
13,000876.SZ,新希望,0.01853487913636223,0.23572861418538532,-0.2171937350490231,1377.0,linear
13,000877.SZ,天山股份,0.10399257324685703,0.16725808446983337,-0.06326551122297634,851.0,linear
13,000878.SZ,云南铜业,0.030359645201758642,0.2005959640992949,-0.17023631889753627,1281.0,linear
13,000880.SZ,潍柴重机,0.038767031779757974,0.1633590860489921,-0.12459205426923413,1117.0,linear
13,000881.SZ,中广核技,0.033765717283571126,0.1543605707226579,-0.12059485343908678,1101.0,linear
13,000887.SZ,中鼎股份,0.05606987011556516,0.14557341231004942,-0.08950354219448425,965.0,linear
13,000890.SZ,法尔胜,0.24960033388972536,0.1296602560957506,0.11994007779397475,273.0,linear
13,000893.SZ,亚钾国际,0.14726723716145249,0.08424719680472696,0.06302004035672552,410.0,linear
13,000895.SZ,双汇发展,0.27724182453630136,0.3893996081736312,-0.11215778363732981,1066.0,linear
13,000898.SZ,鞍钢股份,0.012461337296016489,0.2762425506916624,-0.2637812133956459,1408.0,linear
13,000901.SZ,航天科技,0.044749057175966306,0.1295754874773515,-0.0848264303013852,942.0,linear
13,000902.SZ,新洋丰,0.02612405887343329,0.16558570706489578,-0.1394616481914625,1181.0,linear
13,000903.SZ,云内动力,0.028676186749633095,0.20532496521382515,-0.17664877846419205,1299.0,linear
13,000908.SZ,*ST景峰,0.20062198833033223,0.07913085051303208,0.12149113781730016,270.0,linear
13,000910.SZ,大亚圣象,0.10384321519538843,0.15091386477993476,-0.047070649584546334,779.0,linear
13,000911.SZ,广农糖业,0.03950131236097763,0.22638892975137645,-0.18688761739039883,1326.0,linear
13,000912.SZ,泸天化,0.03555974599269883,0.13755129800400417,-0.10199155201130534,1018.0,linear
13,000913.SZ,钱江摩托,0.049817792730619655,0.13277456352599115,-0.0829567707953715,937.0,linear
13,000915.SZ,华特达因,0.2148068942971675,0.06294846639915125,0.15185842789801626,216.0,linear
13,000919.SZ,金陵药业,0.04092264898355575,0.1718816605882817,-0.13095901160472595,1141.0,linear
13,000920.SZ,沃顿科技,0.16282962651446575,0.08237119149642949,0.08045843501803626,384.0,linear
13,000921.SZ,海信家电,0.025834798543435566,0.20521356955005687,-0.1793787710066213,1306.0,linear
13,000922.SZ,佳电股份,0.11247057540405436,0.14000375037063845,-0.027533174966584084,704.0,linear
13,000925.SZ,众合科技,0.09592045476786695,0.11143300120860168,-0.015512546440734729,653.0,linear
13,000929.SZ,兰州黄河,0.13890340604823143,0.09861192346138549,0.040291482586845936,466.0,linear
13,000930.SZ,中粮科技,0.027837253527768245,0.17798294427401604,-0.15014569074624778,1214.0,linear
13,000931.SZ,中关村,0.24407969339057212,0.05964867810050448,0.18443101529006764,185.0,linear
13,000932.SZ,华菱钢铁,0.011381062015269517,0.41536783196977656,-0.40398676995450705,1423.0,linear
13,000933.SZ,神火股份,0.0295528335431596,0.1856253697552908,-0.15607253621213119,1237.0,linear
13,000935.SZ,四川双马,0.23033571829136498,0.15121291752433663,0.07912280076702835,389.0,linear
13,000936.SZ,华西股份,0.012266815673055296,0.21553799912589253,-0.20327118345283723,1357.0,linear
13,000938.SZ,紫光股份,0.03564995628756839,0.18476567431834182,-0.14911571803077342,1209.0,linear
13,000949.SZ,新乡化纤,0.032755659290764086,0.19635487098945897,-0.1635992116986949,1261.0,linear
13,000951.SZ,中国重汽,0.009946271606571864,0.23668355029178714,-0.2267372786852153,1386.0,linear
13,000952.SZ,广济药业,0.18925038127155963,0.08990069567691386,0.09934968559464577,338.0,linear
13,000953.SZ,河化股份,0.02414441432588317,0.3009378706832526,-0.27679345635736946,1413.0,linear
13,000955.SZ,欣龙控股,0.2650733480859294,0.13155797188255244,0.13351537620337697,246.0,linear
13,000957.SZ,中通客车,0.0446111816868601,0.1613896975514478,-0.1167785158645877,1080.0,linear
13,000959.SZ,首钢股份,0.016339639407480733,0.23949468403957355,-0.22315504463209282,1383.0,linear
13,000960.SZ,锡业股份,0.016317146252138356,0.21581906391457217,-0.1995019176624338,1351.0,linear
13,000962.SZ,东方钽业,0.05181957575718773,0.13320198316775772,-0.08138240741056998,931.0,linear
13,000969.SZ,安泰科技,0.07770036499358084,0.15350182605736837,-0.07580146106378753,905.0,linear
13,000970.SZ,中科三环,0.036716856187509125,0.13678004030474586,-0.10006318411723673,1015.0,linear
13,000972.SZ,中基健康,0.376605387569273,0.19321893531028445,0.18338645225898853,187.0,linear
13,000973.SZ,佛塑科技,0.055208838297248944,0.12522861082293105,-0.0700197725256821,876.0,linear
13,000977.SZ,浪潮信息,0.07838560521610298,0.1911457685232251,-0.11276016330712212,1070.0,linear
13,000980.SZ,众泰汽车,0.0296167344880927,0.21675609037778393,-0.18713935588969122,1327.0,linear
13,000981.SZ,山子高科,0.13506281287534322,0.15237388347979552,-0.017311070604452305,660.0,linear
13,000982.SZ,中银绒业(退市),0.023530848119525008,0.23782904765004767,-0.21429819953052265,1370.0,linear
13,000985.SZ,大庆华科,0.08085943027712544,0.17239743152905448,-0.09153800125192904,972.0,linear
13,000988.SZ,华工科技,0.060725005442047425,0.11607700050052093,-0.055351995058473505,818.0,linear
13,000989.SZ,ST九芝,0.19440703884040883,0.07314307365178349,0.12126396518862534,271.0,linear
13,000990.SZ,诚志股份,0.10180049690351907,0.14026682299808974,-0.038466326094570666,747.0,linear
13,000995.SZ,皇台酒业,0.1258839486182252,0.1547193654989905,-0.028835416880765324,712.0,linear
13,000999.SZ,华润三九,0.18614921455364172,0.15620051453595746,0.029948700017684265,493.0,linear
13,001696.SZ,宗申动力,0.025098915800253883,0.1612949656113691,-0.13619604981111522,1166.0,linear
13,002001.SZ,新和成,0.13640932927207763,0.15221987857758085,-0.015810549305503213,654.0,linear
13,002003.SZ,伟星股份,0.12686561430219154,0.1104550911150914,0.016410523187100137,539.0,linear
13,002004.SZ,华邦健康,0.14007666567854868,0.12056393590936351,0.019512729769185166,526.0,linear
13,002006.SZ,精工科技,0.0883524521078935,0.1173125946907715,-0.028960142582878004,713.0,linear
13,002007.SZ,华兰生物,0.4936392231154964,0.1688269444255216,0.3248122786899748,60.0,linear
13,002008.SZ,大族激光,0.29156126446043157,0.1710686128544988,0.12049265160593275,272.0,linear
13,002009.SZ,天奇股份,0.039811978751688785,0.14450440003006573,-0.10469242127837694,1030.0,linear
13,002011.SZ,盾安环境,0.34360982979783905,0.1391548972717984,0.20445493252604066,156.0,linear
13,002012.SZ,凯恩股份,0.061360322890832826,0.1281227986571206,-0.06676247576628777,864.0,linear
13,002014.SZ,永新股份,0.038674130926829045,0.15473399036326602,-0.11605985943643697,1079.0,linear
13,002017.SZ,东信和平,0.23102520708252516,0.08263212160149187,0.1483930854810333,224.0,linear
13,002019.SZ,亿帆医药,0.12839687027187183,0.09941556708823934,0.028981303183632484,498.0,linear
13,002020.SZ,京新药业,0.18670808648793852,0.08983996131485464,0.09686812517308388,342.0,linear
13,002022.SZ,科华生物,0.1492565399852254,0.08632379704092127,0.06293274294430412,411.0,linear
13,002023.SZ,海特高新,0.15302190421649495,0.07800832871229633,0.07501357550419861,393.0,linear
13,002025.SZ,航天电器,0.19023379507004987,0.09672029441086635,0.09351350065918351,350.0,linear
13,002026.SZ,山东威达,0.0533226974002069,0.15762756791710822,-0.10430487051690132,1028.0,linear
13,002028.SZ,思源电气,0.07977135499900109,0.11142450317512069,-0.0316531481761196,723.0,linear
13,002029.SZ,七匹狼,0.14597751035184833,0.13318684948960025,0.012790660862248088,553.0,linear
13,002030.SZ,达安基因,0.33929642020982503,0.057852768321147115,0.2814436518886779,93.0,linear
13,002031.SZ,巨轮智能,0.11022992920126495,0.10559882288282686,0.004631106318438091,584.0,linear
13,002032.SZ,苏泊尔,0.4531407957675893,0.266053282618678,0.1870875131489113,175.0,linear
13,002035.SZ,华帝股份,0.2574815413650824,0.1987263842338861,0.05875515713119628,422.0,linear
13,002036.SZ,联创电子,0.05648915021160403,0.15768603763432343,-0.1011968874227194,1017.0,linear
13,002037.SZ,保利联合,0.0495663249573186,0.14918711622694397,-0.09962079126962536,1012.0,linear
13,002038.SZ,双鹭药业,0.2650494554655873,0.07982206138405852,0.18522739408152877,183.0,linear
13,002042.SZ,华孚时尚,0.014419812826837335,0.20539911693677715,-0.19097930410993982,1335.0,linear
13,002043.SZ,兔宝宝,0.06635042261252878,0.21999220290493876,-0.15364178029241,1224.0,linear
13,002045.SZ,国光电器,0.16779269336083358,0.17337636178910984,-0.005583668428276262,609.0,linear
13,002046.SZ,国机精工,0.06894816655295191,0.12891162400979475,-0.05996345745684284,835.0,linear
13,002048.SZ,宁波华翔,0.030705409440724613,0.1855065242246855,-0.15480111478396089,1229.0,linear
13,002049.SZ,紫光国微,0.3722318124421561,0.10469575069381884,0.2675360617483372,99.0,linear
13,002050.SZ,三花智控,0.1090963527287542,0.16192929615786805,-0.05283294342911385,809.0,linear
13,002053.SZ,云南能投,0.1798371423146454,0.09413568405664072,0.08570145825800468,370.0,linear
13,002054.SZ,德美化工,0.10010408328994735,0.1159951147290272,-0.015891031439079842,655.0,linear
13,002055.SZ,得润电子,0.023732636240215804,0.16001665336684193,-0.13628401712662613,1167.0,linear
13,002056.SZ,横店东磁,0.04312877463594006,0.15102527362400334,-0.10789649898806328,1046.0,linear
13,002057.SZ,中钢天源,0.05677268428242956,0.12325571055625002,-0.06648302627382047,861.0,linear
13,002058.SZ,威尔泰,0.515940237787222,0.05297099647226211,0.46296924131495987,21.0,linear
13,002064.SZ,华峰化学,0.03940946095728444,0.13699141106679402,-0.09758195010950958,1002.0,linear
13,002066.SZ,瑞泰科技,0.16301033904332687,0.11269733353143196,0.05031300551189491,436.0,linear
13,002067.SZ,景兴纸业,0.022329249528697692,0.20982989182615383,-0.18750064229745614,1328.0,linear
13,002068.SZ,黑猫股份,0.02534566223049247,0.19139146147960284,-0.16604579924911037,1271.0,linear
13,002073.SZ,软控股份,0.1181061772535392,0.14854292728335028,-0.030436750029811083,721.0,linear
13,002074.SZ,国轩高科,0.07103427562508352,0.121670493722826,-0.05063621809774248,796.0,linear
13,002075.SZ,沙钢股份,0.14481923116729908,0.22243301871103402,-0.07761378754373494,909.0,linear
13,002076.SZ,星光股份,0.5700032817860622,0.06837935241778066,0.5016239293682815,14.0,linear
13,002077.SZ,大港股份,0.24081446620787578,0.25847973754501946,-0.017665271337143684,662.0,linear
13,002078.SZ,太阳纸业,0.02761225422578205,0.20240063752696408,-0.17478838330118202,1294.0,linear
13,002079.SZ,苏州固锝,0.06537970922394219,0.12405636296083174,-0.058676653736889545,831.0,linear
13,002080.SZ,中材科技,0.05700153232403789,0.13814917703511775,-0.08114764471107987,929.0,linear
13,002082.SZ,万邦德,0.02377508721342835,0.2311067565549229,-0.20733166934149455,1363.0,linear
13,002083.SZ,孚日股份,0.02997384013424539,0.17605594291724833,-0.14608210278300293,1195.0,linear
13,002084.SZ,海鸥住工,0.05337194689040856,0.14764398792506658,-0.09427204103465803,988.0,linear
13,002085.SZ,万丰奥威,0.03707253570743291,0.1626015611828334,-0.12552902547540049,1120.0,linear
13,002088.SZ,鲁阳节能,0.13186636729059378,0.132759677461778,-0.000893310171184214,599.0,linear
13,002090.SZ,金智科技,0.1429818816179746,0.08780420872288747,0.055177672895087126,428.0,linear
13,002092.SZ,ST中泰,0.011673909541129478,0.24900007528359241,-0.23732616574246293,1394.0,linear
13,002094.SZ,青岛金王,0.0608961148252211,0.14081443649345746,-0.07991832166823636,924.0,linear
13,002096.SZ,易普力,0.08191838875715529,0.13706324601677605,-0.05514485725962076,817.0,linear
13,002097.SZ,山河智能,0.07488463943910963,0.12928737611421506,-0.05440273667510544,814.0,linear
