quarter_idx,split,stock_id,stock_name,future_return_1q,score,portfolio_rank,weight,strategy,score_col,topk
15,train,000020.SZ,深华发A,-5.32386867790594,0.9908707865168539,14,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,600800.SH,渤海化学,-0.180180180180178,0.9901685393258427,15,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,300371.SZ,汇中股份,7.59392486011192,0.9894662921348315,16,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,002715.SZ,登云股份,17.6470588235294,0.9887640449438202,17,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,002553.SZ,南方精工,-9.24369747899159,0.988061797752809,18,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,000565.SZ,渝三峡A,0.747663551401856,0.9873595505617978,19,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
15,train,002164.SZ,宁波东力,-6.87960687960689,0.9866573033707865,20,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,600768.SH,宁波富邦,-19.7138314785374,1.0,1,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,002175.SZ,东方智造,-2.59067357512954,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,002248.SZ,华东数控,9.80891719745223,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,600678.SH,四川金顶,-8.73239436619717,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,600234.SH,*ST科新,2.78396436525614,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,300345.SZ,华民股份,-28.4076433121019,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,300371.SZ,汇中股份,-10.0,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,002476.SZ,宝莫股份,1.08695652173911,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,002231.SZ,奥维通信,8.63309352517985,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,603988.SH,中电电机,-9.52879581151832,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,300286.SZ,安科瑞,-6.64395229982964,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,600281.SH,华阳新材,-8.04878048780487,0.9922752808988764,12,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,600319.SH,亚星化学,13.8228941684665,0.9915730337078652,13,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,300179.SZ,四方达,-4.18760469011725,0.9908707865168539,14,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,600877.SH,电科芯片,20.7547169811321,0.9901685393258427,15,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,603088.SH,宁波精达,-0.561167227833903,0.9894662921348315,16,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,002420.SZ,毅昌科技,-8.39694656488549,0.9887640449438202,17,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,300198.SZ,纳川股份,-14.5161290322581,0.988061797752809,18,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,600615.SH,丰华股份,-30.8085106382979,0.9873595505617978,19,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
16,train,300354.SZ,东华测试,-10.3811841038118,0.9866573033707865,20,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,600768.SH,宁波富邦,-9.27342256214151,1.0,1,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,002175.SZ,东方智造,-30.2884615384615,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,300354.SZ,东华测试,6.31020120759735,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,300069.SZ,金利华电,12.9349967170059,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,000659.SZ,珠海中富,4.52488687782806,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,300125.SZ,ST聆达,12.5776397515528,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,002199.SZ,东晶电子,-6.45905420991927,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,002427.SZ,尤夫股份,-15.9416511643376,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,002231.SZ,奥维通信,-19.7149643705463,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,300345.SZ,华民股份,16.6939443535188,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,000737.SZ,北方铜业,-1.48148148148149,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,600883.SH,博闻科技,16.453664588126,0.9922752808988764,12,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,603988.SH,中电电机,49.9004261452953,0.9915730337078652,13,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,000590.SZ,启迪药业,-4.3851286939943,0.9908707865168539,14,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,300163.SZ,ST先锋,32.5779036827196,0.9901685393258427,15,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
17,train,002622.SZ,皓宸医疗,-7.29483282674774,0.9894662921348315,16,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
